image_name,tree_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,canopy_area_px,canopy_width_px,canopy_height_px,canopy_diameter_px,canopy_compactness,canopy_circularity,canopy_asymmetry_score,canopy_gap_ratio,canopy_edge_roughness,canopy_irregularity,rgb_green_ratio,rgb_brightness_mean,rgb_brightness_std,distance_to_road_px,inverse_distance_to_road,road_overlap_ratio,road_buffer_overlap_ratio,normalized_canopy_size,inspection_priority_score,inspection_priority_level,candidate_source
000400.png,17,0,815,300,960,30150,300,145,300,0.6931,0.4943,0.0252,0.0,0.1702,0.2533,0.3902,60.77,21.6,193.2,0.4617,0.0,0.0,0.0036,0.1796,Low,components
000400.png,18,425,830,545,890,5025,120,60,120,0.6979,0.5238,0.0259,0.0,0.1582,0.2379,0.4116,76.41,22.93,21.0,0.9194,0.0,0.0279,0.0006,0.3198,Low,components
000400.png,19,565,860,660,945,4775,95,85,95,0.5913,0.508,0.0607,0.0,0.1645,0.2462,0.3888,84.04,31.61,1.0,0.996,0.0,0.7648,0.0006,0.4949,Medium,components
000400.png,20,470,950,530,990,1775,60,40,60,0.7396,0.6208,0.0141,0.0,0.1249,0.1892,0.3904,77.86,24.5,1.0,0.996,0.0,0.8485,0.0002,0.4983,Medium,components
000400.png,21,225,980,687,1430,113495,462,450,462,0.5459,0.3083,0.0429,0.0,0.282,0.3613,0.4238,66.25,28.81,1.0,0.996,0.0,0.1268,0.0137,0.3847,Medium,components_split
000400.png,22,687,965,824,1485,49660,137,520,520,0.6971,0.1966,0.0035,0.0,0.4163,0.4463,0.4353,72.56,23.39,1.0,0.996,0.0,0.1473,0.006,0.3965,Medium,components_split
000400.png,23,824,1060,1026,1420,54330,202,360,360,0.7471,0.3913,0.0233,0.0,0.2223,0.3102,0.4459,74.73,23.21,1.0,0.996,0.0,0.122,0.0066,0.373,Medium,components_split
000400.png,24,1026,1065,1260,1485,52825,234,420,420,0.5375,0.2716,0.1589,0.0,0.3168,0.3864,0.4454,83.32,27.72,0.0,1.0,0.0005,0.146,0.0064,0.404,Medium,components_split
000400.png,25,370,975,420,995,750,50,20,50,0.75,0.5322,0.0067,0.0,0.1549,0.2336,0.393,73.32,16.46,49.15,0.8215,0.0,0.0,0.0001,0.2822,Low,components
000400.png,26,1390,1245,1445,1320,3200,55,75,75,0.7758,0.6487,0.0312,0.0,0.1168,0.1755,0.4983,97.24,26.67,1.0,0.996,0.0,0.705,0.0004,0.4693,Medium,components
000400.png,27,2590,1315,2665,1365,2200,75,50,75,0.5867,0.4865,0.0114,0.0,0.1735,0.2575,0.3795,78.4,24.94,243.17,0.3781,0.0,0.0,0.0003,0.1532,Low,components
000400.png,28,2645,1425,2665,1450,275,20,25,25,0.55,0.5008,0.1091,0.0,0.1674,0.2499,0.3827,66.97,12.32,240.89,0.3815,0.0,0.0,0.0,0.1628,Low,components
000400.png,29,900,1455,960,1510,2375,60,55,60,0.7197,0.6224,0.0105,0.0,0.1244,0.1884,0.4019,94.96,31.8,238.01,0.386,0.0,0.0,0.0003,0.1452,Low,components
000400.png,30,2665,1455,2755,1535,5025,90,80,90,0.6979,0.6026,0.0289,0.0,0.1305,0.1981,0.4351,72.91,14.21,248.01,0.3708,0.0,0.0,0.0006,0.1439,Low,components
000400.png,31,1195,1905,1330,2055,14700,135,150,150,0.7259,0.5924,0.0184,0.0101,0.1338,0.2062,0.4815,119.7,44.16,1.0,0.996,0.0,0.2908,0.0018,0.391,Medium,components
000400.png,32,2285,2135,2300,2160,325,15,25,25,0.8667,0.7294,0.0462,0.0,0.0959,0.137,0.3846,72.58,12.77,36.0,0.8659,0.0,0.0,0.0,0.2849,Low,components
000500.png,1,0,0,495,1375,274775,495,1375,1375,0.4037,0.086,0.0463,0.0047,0.7573,0.5942,0.4226,95.66,30.3,0.0,1.0,0.0002,0.2196,0.0331,0.4431,Medium,components
000500.png,2,585,0,965,705,109675,380,705,705,0.4094,0.1233,0.1611,0.0119,0.5913,0.5317,0.4112,100.72,27.55,0.0,1.0,0.0002,0.4072,0.0132,0.4805,Medium,components
000500.png,3,695,0,755,55,2575,60,55,60,0.7803,0.6572,0.0272,0.0,0.1144,0.1715,0.3701,101.97,31.8,1.0,0.996,0.0,0.6392,0.0003,0.4551,Medium,components
000500.png,4,155,220,200,285,1475,45,65,65,0.5043,0.4268,0.061,0.0,0.2022,0.2899,0.4183,104.84,21.25,163.09,0.5208,0.0,0.0,0.0002,0.2059,Low,components
000500.png,5,245,235,270,270,775,25,35,35,0.8857,0.7462,0.0258,0.0,0.092,0.1291,0.3857,126.1,24.04,88.17,0.7028,0.0,0.0,0.0001,0.2328,Low,components
000500.png,6,125,290,150,335,875,25,45,45,0.7778,0.6209,0.0457,0.0,0.1249,0.1891,0.4053,116.38,13.97,127.03,0.6016,0.0,0.0,0.0001,0.2134,Low,components
000500.png,7,0,325,55,390,2775,55,65,65,0.7762,0.6517,0.0667,0.0,0.1159,0.1741,0.3939,111.23,19.1,166.28,0.5142,0.0,0.0,0.0003,0.1871,Low,components
000500.png,8,95,345,115,370,400,20,25,25,0.8,0.7083,0.0375,0.0,0.101,0.147,0.3932,126.14,9.02,117.38,0.6253,0.0,0.0,0.0,0.2134,Low,components
000500.png,9,0,430,70,620,8975,70,190,190,0.6748,0.3448,0.0251,0.0,0.2531,0.338,0.4214,90.69,27.15,81.31,0.7224,0.0,0.0,0.0011,0.2701,Low,components
000500.png,10,965,545,990,575,625,25,30,30,0.8333,0.731,0.032,0.0,0.0955,0.1363,0.4144,100.5,18.66,114.26,0.6332,0.0,0.0,0.0001,0.2136,Low,components
000500.png,11,780,715,1200,1220,114825,420,505,505,0.5414,0.3761,0.0346,0.0,0.2317,0.319,0.436,85.65,30.58,1.0,0.996,0.0,0.1893,0.0138,0.39,Medium,components
000500.png,12,1325,1030,1350,1070,750,25,40,40,0.75,0.6282,0.04,0.0,0.1227,0.1855,0.3909,95.15,31.04,210.11,0.4315,0.0,0.0,0.0001,0.1613,Low,components
000500.png,13,0,1045,35,1110,1900,35,65,65,0.8352,0.5317,0.0263,0.0,0.1551,0.2338,0.4224,99.78,32.06,77.18,0.7344,0.0,0.0,0.0002,0.2581,Low,components
000500.png,14,1130,1075,1335,1325,33000,205,250,250,0.6439,0.5323,0.0091,0.0,0.1549,0.2335,0.4543,88.24,32.92,1.0,0.996,0.0,0.1368,0.004,0.3627,Medium,components
000500.png,15,1405,1165,1475,1215,2550,70,50,70,0.7286,0.6112,0.0392,0.0,0.1279,0.1939,0.3947,87.8,26.32,190.4,0.4669,0.0,0.0,0.0003,0.1731,Low,components
000500.png,16,1380,1225,1695,1655,70200,315,430,430,0.5183,0.3599,0.0355,0.0,0.2424,0.3288,0.4569,89.21,35.0,1.0,0.996,0.0,0.0225,0.0085,0.3574,Medium,components
000500.png,17,1460,1245,1510,1285,1400,50,40,50,0.7,0.6036,0.0107,0.0,0.1302,0.1976,0.3802,82.39,16.79,199.12,0.4509,0.0,0.0,0.0002,0.166,Low,components
000500.png,18,1320,1355,1345,1385,600,25,30,30,0.8,0.7017,0.025,0.0,0.1026,0.1501,0.4345,86.39,20.16,30.37,0.8856,0.0,0.0,0.0001,0.2907,Low,components
000500.png,19,1015,1375,1509,2160,187345,494,785,785,0.4831,0.32,0.0149,0.0,0.2722,0.3537,0.452,85.32,29.12,0.0,1.0,0.0001,0.2268,0.0226,0.4033,Medium,components_split
000500.png,20,1509,1665,1805,2160,83075,296,495,495,0.567,0.2562,0.0667,0.0018,0.3336,0.3981,0.4435,75.36,27.44,0.0,1.0,0.0003,0.1879,0.01,0.4056,Medium,components_split
000500.png,21,245,1910,295,1945,1475,50,35,50,0.8429,0.697,0.0237,0.0,0.1038,0.1523,0.4523,74.62,22.05,1.0,0.996,0.0,0.8922,0.0002,0.5025,Medium,components
000500.png,22,1730,1990,1805,2100,4525,75,110,110,0.5485,0.4515,0.0387,0.0,0.1896,0.2763,0.4543,88.91,27.59,6.2,0.9755,0.0,0.1512,0.0005,0.3683,Medium,components
000500.png,23,2115,1995,2215,2090,6800,100,95,100,0.7158,0.6138,0.0118,0.0,0.1271,0.1926,0.4519,74.7,16.73,137.18,0.5777,0.0,0.0,0.0008,0.2035,Low,components
000500.png,24,1930,2145,1945,2160,200,15,15,15,0.8889,0.8185,0.05,0.0,0.0765,0.0956,0.4546,89.26,13.24,50.13,0.8183,0.0,0.0,0.0,0.2648,Low,components
000600.png,1,1410,0,1655,105,12675,245,105,245,0.4927,0.3316,0.1984,0.0,0.263,0.3463,0.3883,76.55,19.61,229.38,0.3995,0.0,0.0,0.0015,0.1919,Low,components
000600.png,2,685,665,957,1315,105575,272,650,650,0.5971,0.3006,0.0109,0.0,0.2888,0.3664,0.4475,75.36,26.64,76.0,0.7379,0.0,0.0,0.0127,0.2793,Low,components_split
000600.png,3,957,345,1325,1290,206680,368,945,945,0.5943,0.1296,0.0489,0.017,0.5705,0.5244,0.4346,73.56,23.8,1.0,0.996,0.0,0.0322,0.0249,0.3942,Medium,components_split
000600.png,4,1325,0,1930,1050,149225,605,1050,1050,0.2349,0.133,0.1185,0.0365,0.5601,0.5258,0.4113,83.71,30.83,1.0,0.996,0.0,0.206,0.018,0.4371,Medium,components_split
000600.png,5,2030,0,2185,235,24400,155,235,235,0.6699,0.4903,0.0061,0.0,0.1719,0.2554,0.3946,98.08,25.18,0.0,1.0,0.001,0.3131,0.0029,0.402,Medium,components
000600.png,6,1445,125,1555,215,4425,110,90,110,0.447,0.3402,0.0847,0.0,0.2565,0.3409,0.3794,99.68,24.15,188.35,0.4708,0.0,0.0,0.0005,0.2009,Low,components
000600.png,7,1870,205,2130,690,79550,260,485,485,0.6308,0.3066,0.0104,0.0398,0.2835,0.3744,0.4119,86.82,27.71,0.0,1.0,0.0006,0.4942,0.0096,0.4615,Medium,components
000600.png,8,2165,240,2185,305,925,20,65,65,0.7115,0.434,0.0486,0.0,0.1984,0.2859,0.3937,93.48,22.06,56.2,0.7987,0.0,0.0,0.0001,0.2874,Low,components
000600.png,9,1445,290,1460,300,150,15,10,15,1.0,0.8908,0.0333,0.0,0.063,0.0626,0.4158,114.74,6.57,210.11,0.4315,0.0,0.0,0.0,0.1422,Low,components
000600.png,10,2525,290,2735,545,31925,210,255,255,0.5962,0.3423,0.0592,0.0,0.2549,0.3396,0.3724,65.57,27.76,217.11,0.4196,0.0,0.0,0.0038,0.1833,Low,components
000600.png,11,2125,315,2225,580,13675,100,265,265,0.516,0.2756,0.0812,0.0,0.3127,0.3836,0.4094,84.67,25.5,78.4,0.7308,0.0,0.0,0.0016,0.2851,Low,components
000600.png,12,3040,455,3235,705,26550,195,250,250,0.5446,0.3605,0.062,0.0,0.242,0.3284,0.3854,67.66,20.97,113.4,0.6353,0.0,0.0,0.0032,0.2465,Low,components
000600.png,13,3340,580,3395,675,2375,55,95,95,0.4545,0.3365,0.1116,0.0,0.2592,0.3432,0.3834,72.81,30.52,66.34,0.7669,0.0,0.0,0.0003,0.2928,Low,components
000600.png,14,2165,590,2215,635,1875,50,45,50,0.8333,0.7121,0.032,0.0,0.1001,0.1452,0.4038,92.42,14.74,112.1,0.6386,0.0,0.0,0.0002,0.2166,Low,components
000600.png,15,1315,645,1350,680,925,35,35,35,0.7551,0.6681,0.0432,0.0,0.1114,0.1662,0.4431,90.71,19.03,141.0,0.5689,0.0,0.0,0.0001,0.1999,Low,components
000600.png,16,2830,680,2895,725,2175,65,45,65,0.7436,0.6189,0.0207,0.0,0.1255,0.1901,0.3985,92.59,14.62,11.2,0.9562,0.0,0.2161,0.0003,0.3607,Medium,components
000600.png,17,2940,690,2975,730,1050,35,40,40,0.75,0.6553,0.0048,0.0,0.1149,0.1724,0.3623,82.66,19.6,60.13,0.7862,0.0,0.0,0.0001,0.2622,Low,components
000600.png,18,2670,700,2695,730,450,25,30,30,0.6,0.5446,0.0667,0.0,0.1503,0.2272,0.3674,103.16,33.81,106.12,0.6541,0.0,0.0,0.0001,0.237,Low,components
000600.png,19,2405,705,2430,735,500,25,30,30,0.6667,0.5982,0.01,0.0,0.1319,0.2003,0.4077,75.29,9.48,84.15,0.7142,0.0,0.0,0.0001,0.2453,Low,components
000600.png,20,3000,710,3040,735,525,40,25,40,0.525,0.444,0.0952,0.0,0.1933,0.2804,0.3595,89.04,32.08,117.1,0.626,0.0,0.0,0.0001,0.2394,Low,components
000600.png,21,3150,795,3170,810,275,20,15,20,0.9167,0.8076,0.0182,0.0,0.0787,0.1006,0.4519,77.72,20.19,116.04,0.6287,0.0,0.0,0.0,0.2055,Low,components
000600.png,22,3265,805,3310,835,975,45,30,45,0.7222,0.6135,0.0205,0.0,0.1271,0.1927,0.3624,52.52,16.68,51.0,0.8155,0.0,0.0,0.0001,0.2756,Low,components
000600.png,23,2940,810,2975,835,650,35,25,35,0.7429,0.6389,0.0154,0.0,0.1196,0.1803,0.4082,84.74,18.54,68.38,0.7607,0.0,0.0,0.0001,0.2568,Low,components
000600.png,24,3130,810,3145,825,150,15,15,15,0.6667,0.6406,0.0667,0.0,0.1191,0.1795,0.406,70.32,17.82,147.21,0.555,0.0,0.0,0.0,0.2001,Low,components
000600.png,25,1715,940,1964,1435,81665,249,495,495,0.6626,0.3744,0.0464,0.0,0.2328,0.3201,0.4261,76.41,25.42,0.0,1.0,0.0007,0.3616,0.0098,0.4264,Medium,components_split
000600.png,26,1964,845,2215,1310,71335,251,465,465,0.6112,0.3827,0.0179,0.0,0.2275,0.3152,0.4265,75.8,28.23,0.0,1.0,0.0002,0.2019,0.0086,0.3907,Medium,components_split
000600.png,27,900,1220,955,1270,2075,55,50,55,0.7545,0.6397,0.012,0.0,0.1194,0.1799,0.4114,88.01,23.95,56.0,0.7993,0.0,0.0,0.0003,0.268,Low,components
000600.png,28,500,1330,545,1355,650,45,25,45,0.5778,0.4695,0.0308,0.0,0.1811,0.2665,0.4161,78.81,11.12,62.18,0.7798,0.0,0.0,0.0001,0.277,Low,components
000600.png,29,2010,1350,2210,1750,52100,200,400,400,0.6512,0.4639,0.0275,0.0,0.1837,0.2695,0.447,76.96,27.79,1.0,0.996,0.0,0.2753,0.0063,0.398,Medium,components
000600.png,30,2285,1350,2345,1415,2875,60,65,65,0.7372,0.6326,0.0174,0.0,0.1214,0.1834,0.3673,84.38,28.9,41.0,0.8487,0.0,0.0,0.0003,0.2839,Low,components
000600.png,31,0,1405,70,1470,3125,70,65,70,0.6868,0.5855,0.016,0.0,0.1361,0.2066,0.4059,85.01,42.38,56.0,0.7993,0.0,0.0,0.0004,0.2724,Low,components
000600.png,32,2285,1455,2330,1490,1200,45,35,45,0.7619,0.6436,0.025,0.0,0.1182,0.178,0.3851,58.63,10.12,75.38,0.7397,0.0,0.0,0.0001,0.2511,Low,components
000600.png,33,275,1480,460,1610,14475,185,130,185,0.6019,0.4811,0.0155,0.0,0.1759,0.2603,0.3823,80.42,29.66,1.0,0.996,0.0,0.4504,0.0017,0.4297,Medium,components
000600.png,34,1890,1480,1915,1515,600,25,35,35,0.6857,0.5959,0.0667,0.0,0.1327,0.2014,0.3504,67.27,17.37,1.0,0.996,0.0,1.0,0.0001,0.5357,Medium,components
000600.png,35,20,1510,215,1755,28700,195,245,245,0.6007,0.3984,0.0105,0.0,0.218,0.306,0.4048,83.24,25.35,1.0,0.996,0.0,0.3249,0.0035,0.4113,Medium,components
000600.png,36,2320,1590,2385,1670,2950,65,80,80,0.5673,0.4783,0.0186,0.0,0.1771,0.2618,0.4101,71.81,23.02,143.01,0.5644,0.0,0.0,0.0004,0.2105,Low,components
000600.png,37,1820,1640,1875,1665,1025,55,25,55,0.7455,0.5497,0.0488,0.0,0.1484,0.2246,0.4073,83.03,13.83,16.0,0.938,0.0,0.1951,0.0001,0.359,Medium,components
000600.png,38,2340,1735,2380,1815,2150,40,80,80,0.6719,0.5127,0.0535,0.0,0.1626,0.2437,0.3842,71.83,15.27,127.03,0.6016,0.0,0.0,0.0003,0.2224,Low,components
000600.png,39,1650,1795,1940,2160,72425,290,365,365,0.6842,0.5231,0.0372,0.0,0.1585,0.2383,0.4365,73.05,24.11,0.0,1.0,0.0007,0.3025,0.0087,0.4013,Medium,components
000600.png,40,2080,1825,2140,1870,2000,60,45,60,0.7407,0.6311,0.045,0.0,0.1219,0.1841,0.4161,79.98,17.5,1.0,0.996,0.0,0.9905,0.0002,0.529,Medium,components
000600.png,41,2310,1840,2565,2130,51575,255,290,290,0.6974,0.5948,0.0221,0.0,0.133,0.202,0.5125,95.05,30.12,116.04,0.6287,0.0,0.0,0.0062,0.222,Low,components
000600.png,42,870,1935,915,1960,675,45,25,45,0.6,0.4876,0.0667,0.0,0.1731,0.2569,0.4645,60.99,17.5,1.0,0.996,0.0,1.0,0.0001,0.544,Medium,components
000600.png,43,400,1985,470,2025,2325,70,40,70,0.8304,0.6507,0.0151,0.0,0.1162,0.1746,0.3902,117.73,35.04,1.0,0.996,0.0,0.8908,0.0003,0.5047,Medium,components
000600.png,44,2055,2055,2265,2160,13000,210,105,210,0.5896,0.4223,0.1008,0.0,0.2046,0.2924,0.4361,80.97,26.76,19.38,0.9254,0.0,0.0085,0.0016,0.3335,Medium,components
000600.png,45,435,2110,490,2160,2325,55,50,55,0.8455,0.7085,0.0366,0.0,0.101,0.1469,0.4272,126.93,41.84,80.34,0.7252,0.0,0.0,0.0003,0.2433,Low,components
000600.png,46,860,2145,890,2160,400,30,15,30,0.8889,0.689,0.05,0.0,0.1059,0.1562,0.4278,120.24,22.89,1.0,0.996,0.0,0.875,0.0,0.5022,Medium,components
000700.png,1,530,810,937,1610,141815,407,800,800,0.4355,0.2754,0.0574,0.0,0.3129,0.3837,0.451,93.62,31.94,61.0,0.7835,0.0,0.0,0.0171,0.3009,Low,components_split
000700.png,2,937,405,1446,1585,315355,509,1180,1180,0.525,0.0948,0.0094,0.0162,0.7093,0.5797,0.4366,92.45,29.41,1.0,0.996,0.0,0.0439,0.038,0.4028,Medium,components_split
000700.png,3,1446,0,1794,1055,131705,348,1055,1055,0.3587,0.1404,0.0362,0.0813,0.5383,0.5297,0.4125,102.89,32.58,1.0,0.996,0.0,0.1522,0.0159,0.4228,Medium,components_split
000700.png,4,1794,0,2185,430,48385,391,430,430,0.2878,0.1166,0.027,0.0,0.6152,0.5379,0.3967,114.87,35.32,1.0,0.996,0.0,0.3201,0.0058,0.4471,Medium,components_split
000700.png,5,2230,0,2430,285,30725,200,285,285,0.539,0.4292,0.0168,0.0,0.2009,0.2886,0.3921,122.06,29.7,0.0,1.0,0.0008,0.3727,0.0037,0.4201,Medium,components
000700.png,6,1895,130,1910,155,275,15,25,25,0.7333,0.627,0.0727,0.0,0.1231,0.1861,0.3766,130.27,30.24,117.38,0.6253,0.0,0.0,0.0,0.2228,Low,components
000700.png,7,1870,160,1885,180,225,15,20,20,0.75,0.6728,0.0667,0.0,0.1102,0.1639,0.4385,106.72,20.52,119.32,0.6205,0.0,0.0,0.0,0.2174,Low,components
000700.png,8,1655,195,1730,270,2525,75,75,75,0.4489,0.3894,0.0337,0.0,0.2234,0.3113,0.3881,129.94,28.9,156.04,0.5357,0.0,0.0,0.0003,0.2108,Low,components
000700.png,9,2015,260,2340,865,94625,325,605,605,0.4812,0.1652,0.0119,0.0317,0.4768,0.4865,0.4171,106.45,30.72,0.0,1.0,0.0005,0.4114,0.0114,0.4613,Medium,components
000700.png,10,2370,335,2395,370,550,25,35,35,0.6286,0.552,0.0636,0.0,0.1476,0.2235,0.4023,113.05,27.12,77.1,0.7346,0.0,0.0,0.0001,0.2603,Low,components
000700.png,11,2340,405,2405,525,5525,65,120,120,0.7083,0.5215,0.0471,0.0,0.1591,0.2391,0.4047,102.68,23.41,102.31,0.6642,0.0,0.0,0.0007,0.2399,Low,components
000700.png,12,2335,560,2425,700,9050,90,140,140,0.7183,0.5582,0.0326,0.0,0.1454,0.2203,0.4284,107.0,29.37,126.0,0.6041,0.0,0.0,0.0011,0.2177,Low,components
000700.png,13,3365,615,3595,920,39350,230,305,305,0.5609,0.3369,0.0577,0.0,0.2589,0.3429,0.3901,83.49,23.37,74.15,0.7433,0.0,0.0,0.0047,0.2809,Low,components
000700.png,14,2350,735,2400,785,1600,50,50,50,0.64,0.563,0.0719,0.0,0.1437,0.2179,0.4042,114.05,16.93,153.17,0.5419,0.0,0.0,0.0002,0.2025,Low,components
000700.png,15,3750,750,3840,915,11000,90,165,165,0.7407,0.5618,0.0545,0.0,0.1441,0.2185,0.3907,88.16,32.22,19.38,0.9254,0.0,0.01,0.0013,0.318,Low,components
000700.png,16,3125,875,3195,940,3300,70,65,70,0.7253,0.6268,0.0197,0.0,0.1231,0.1862,0.3985,115.9,17.17,41.2,0.8481,0.0,0.0,0.0004,0.2844,Low,components
000700.png,17,2595,885,2640,935,1550,45,50,50,0.6889,0.6041,0.0355,0.0,0.1301,0.1974,0.4009,99.55,17.0,58.37,0.7918,0.0,0.0,0.0002,0.2707,Low,components
000700.png,18,3240,885,3300,940,2050,60,55,60,0.6212,0.5402,0.0463,0.0,0.1519,0.2295,0.3661,104.65,21.82,42.18,0.8447,0.0,0.0,0.0002,0.2925,Low,components
000700.png,19,3475,1045,3570,1105,4250,95,60,95,0.7456,0.6046,0.0165,0.0,0.1299,0.1971,0.4194,109.1,28.03,1.0,0.996,0.0,0.4313,0.0005,0.4163,Medium,components
000700.png,20,3620,1055,3720,1095,2850,100,40,100,0.7125,0.4972,0.0105,0.0,0.1689,0.2518,0.3779,75.38,17.53,17.18,0.9336,0.0,0.1249,0.0003,0.3439,Medium,components
000700.png,21,3245,1060,3290,1090,1225,45,30,45,0.9074,0.7399,0.0245,0.0,0.0934,0.1321,0.4244,105.54,25.08,6.0,0.9763,0.0,0.4171,0.0001,0.3986,Medium,components
000700.png,22,3380,1065,3435,1095,1075,55,30,55,0.6515,0.5229,0.0605,0.0,0.1585,0.2384,0.3965,88.07,13.34,1.0,0.996,0.0,0.7349,0.0001,0.4876,Medium,components
000700.png,23,1695,1220,2035,1885,124150,340,665,665,0.5491,0.2998,0.0759,0.0,0.2895,0.3669,0.4386,94.85,27.6,0.0,1.0,0.001,0.318,0.015,0.4285,Medium,components_split
000700.png,24,2035,1100,2335,1620,111650,300,520,520,0.7157,0.4284,0.0233,0.0,0.2013,0.2891,0.4321,95.3,33.09,0.0,1.0,0.0004,0.2117,0.0135,0.3901,Medium,components_split
000700.png,25,2685,1100,2760,1155,3450,75,55,75,0.8364,0.6929,0.0159,0.0,0.1049,0.1543,0.3696,113.43,42.86,1.0,0.996,0.0,0.6058,0.0004,0.4448,Medium,components
000700.png,26,2405,1200,2420,1215,200,15,15,15,0.8889,0.8185,0.05,0.0,0.0765,0.0956,0.3722,115.83,17.39,27.18,0.897,0.0,0.0,0.0,0.2884,Low,components
000700.png,27,2380,1290,2425,1320,700,45,30,45,0.5185,0.4333,0.1071,0.0,0.1988,0.2863,0.4041,99.94,22.75,56.32,0.7983,0.0,0.0,0.0001,0.2932,Low,components
000700.png,28,2385,1500,2445,1530,1175,60,30,60,0.6528,0.4997,0.0383,0.0,0.1679,0.2505,0.3819,101.92,23.35,167.24,0.5122,0.0,0.0,0.0001,0.1951,Low,components
000700.png,29,795,1510,835,1560,1300,40,50,50,0.65,0.5566,0.0615,0.0,0.1459,0.2211,0.4256,112.69,30.79,96.0,0.6811,0.0,0.0,0.0002,0.2437,Low,components
000700.png,30,2155,1685,2180,1705,325,25,20,25,0.65,0.5836,0.0615,0.0,0.1367,0.2076,0.4597,102.78,26.84,28.17,0.8935,0.0,0.0,0.0,0.3053,Low,components
000700.png,31,2170,1815,2180,1835,175,10,20,20,0.875,0.7162,0.0857,0.0,0.0991,0.1433,0.462,95.43,24.6,72.37,0.7487,0.0,0.0,0.0,0.2547,Low,components
000700.png,32,0,1855,145,2015,16675,145,160,160,0.7188,0.5286,0.0591,0.0,0.1563,0.2354,0.3983,89.24,30.35,1.0,0.996,0.0,0.1962,0.002,0.3796,Medium,components
000700.png,33,2045,1900,2290,2160,48750,245,260,260,0.7653,0.6159,0.017,0.0,0.1264,0.1915,0.4658,94.92,38.05,1.0,0.996,0.0,0.1358,0.0059,0.3573,Medium,components
000700.png,34,1840,1990,1880,2005,400,40,15,40,0.6667,0.4678,0.1,0.0,0.1819,0.2674,0.4326,89.84,18.22,28.17,0.8935,0.0,0.0,0.0,0.3182,Low,components
000800.png,1,2892,0,3459,190,69825,567,190,567,0.6481,0.3175,0.031,0.0,0.2743,0.3553,0.3896,80.48,24.49,158.13,0.5312,0.0,0.0,0.0084,0.217,Low,components_split
000800.png,2,3459,60,3645,265,21295,186,205,205,0.5585,0.311,0.0726,0.0,0.2797,0.3595,0.3917,90.73,27.33,1.0,0.996,0.0,0.1732,0.0026,0.395,Medium,components_split
000800.png,3,3645,0,3840,140,18500,195,140,195,0.6777,0.3293,0.023,0.0,0.2648,0.3477,0.3824,102.92,27.78,1.0,0.996,0.0,0.5732,0.0022,0.4682,Medium,components_split
000800.png,4,2900,210,3065,320,4975,165,110,165,0.2741,0.1447,0.1045,0.0,0.5265,0.5001,0.3786,95.82,28.42,138.01,0.5758,0.0,0.0,0.0006,0.2583,Low,components
000800.png,5,3190,340,3711,1130,171845,521,790,790,0.4175,0.1537,0.0704,0.0374,0.5035,0.5008,0.4202,80.33,24.33,0.0,1.0,0.0006,0.3652,0.0207,0.462,Medium,components_split
000800.png,6,3711,240,3840,680,29645,129,440,440,0.5223,0.2025,0.0641,0.01,0.4064,0.4439,0.3963,91.14,25.31,0.0,1.0,0.0025,0.6156,0.0036,0.4977,Medium,components_split
000800.png,7,1530,710,2055,1570,175625,525,860,860,0.389,0.1941,0.0911,0.0,0.4206,0.4486,0.4535,69.26,25.76,1.0,0.996,0.0,0.0247,0.0212,0.3833,Medium,components_split
000800.png,8,2055,495,2789,1555,355370,734,1060,1060,0.4568,0.0885,0.0731,0.0141,0.7432,0.5918,0.431,70.08,24.04,1.0,0.996,0.0,0.0732,0.0428,0.4173,Medium,components_split
000800.png,9,2789,405,3029,845,57955,240,440,440,0.5488,0.1654,0.0035,0.0265,0.4764,0.4847,0.4217,85.32,31.26,1.0,0.996,0.0,0.2163,0.007,0.4188,Medium,components_split
000800.png,10,3029,260,3430,560,45685,401,300,401,0.3798,0.2914,0.0575,0.0087,0.2972,0.3752,0.4038,89.59,30.48,0.0,1.0,0.0005,0.3752,0.0055,0.4388,Medium,components_split
000800.png,11,3200,265,3240,295,875,40,30,40,0.7292,0.6209,0.0286,0.0,0.1249,0.1891,0.4283,83.39,17.68,66.2,0.7674,0.0,0.0,0.0001,0.2615,Low,components
000800.png,12,3745,655,3840,805,9550,95,150,150,0.6702,0.5283,0.0832,0.0,0.1564,0.2356,0.4166,73.62,17.47,71.0,0.7528,0.0,0.0,0.0012,0.2697,Low,components
000800.png,13,175,675,360,840,12050,185,165,185,0.3948,0.2058,0.1029,0.0,0.4013,0.4381,0.394,58.6,15.95,200.2,0.449,0.0,0.0,0.0015,0.2109,Low,components
000800.png,14,65,790,125,840,2225,60,50,60,0.7417,0.6367,0.018,0.0,0.1202,0.1814,0.4102,63.59,12.7,132.18,0.5894,0.0,0.0,0.0003,0.2059,Low,components
000800.png,15,3680,865,3840,1040,18275,160,175,175,0.6527,0.4929,0.0689,0.0,0.1708,0.2541,0.4369,81.63,23.5,176.04,0.4945,0.0,0.0,0.0022,0.1937,Low,components
000800.png,16,2460,870,2490,900,700,30,30,30,0.7778,0.6952,0.0286,0.0,0.1043,0.1532,0.4486,91.49,30.64,182.21,0.4825,0.0,0.0,0.0001,0.1706,Low,components
000800.png,17,235,915,680,1110,40150,445,195,445,0.4627,0.3022,0.0112,0.0,0.2874,0.3653,0.403,56.21,19.13,27.18,0.897,0.0,0.0,0.0048,0.3257,Low,components
