image_name,tree_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,canopy_area_px,canopy_width_px,canopy_height_px,canopy_diameter_px,canopy_compactness,canopy_circularity,canopy_asymmetry_score,canopy_gap_ratio,canopy_edge_roughness,canopy_irregularity,rgb_green_ratio,rgb_brightness_mean,rgb_brightness_std,distance_to_road_px,inverse_distance_to_road,road_overlap_ratio,road_buffer_overlap_ratio,normalized_canopy_size,inspection_priority_score,inspection_priority_level,candidate_source
seq28_000000.png,11,2746,1238,2926,1442,25371,180,204,204,0.6909,0.5935,0.0097,0.0,0.1335,0.2027,0.4148,159.09,34.92,40.35,0.851,0.0,0.0,0.0029,0.2871,Low,sam
seq28_000000.png,12,2886,1542,3058,1755,26052,172,213,213,0.7111,0.5969,0.0143,0.0,0.1324,0.201,0.4119,162.07,31.87,1.0,0.996,0.0,0.1789,0.0029,0.3666,Medium,sam
seq28_000000.png,13,1430,1446,1662,1714,41515,232,268,268,0.6677,0.4953,0.0408,0.008,0.1698,0.2552,0.3705,125.27,27.48,43.79,0.8393,0.0,0.0,0.0047,0.2957,Low,sam
seq28_000000.png,14,2554,662,2782,854,25926,228,192,228,0.5922,0.4671,0.0315,0.0,0.1823,0.2679,0.3562,150.0,32.53,87.29,0.7053,0.0,0.0,0.0029,0.2554,Low,sam
seq28_000000.png,15,2786,742,2986,902,22579,200,160,200,0.7056,0.583,0.0278,0.0,0.1369,0.2079,0.365,146.76,32.9,227.42,0.4026,0.0,0.0,0.0026,0.1551,Low,sam
seq28_000000.png,16,3146,2086,3342,2160,9660,196,74,196,0.666,0.4466,0.04,0.0,0.192,0.279,0.414,160.85,28.34,161.89,0.5233,0.0,0.0,0.0011,0.203,Low,sam
seq28_000000.png,17,2582,2080,2662,2160,4732,80,80,80,0.7394,0.6325,0.0465,0.0,0.1215,0.1835,0.3808,172.15,22.78,1.0,0.996,0.0,0.6701,0.0005,0.4651,Medium,sam
seq28_000000.png,18,1926,1482,2027,2144,24360,101,662,662,0.3643,0.1324,0.0031,0.0,0.5619,0.5156,0.3825,169.69,21.33,1.0,0.996,0.0,0.9706,0.0028,0.571,Medium,sam
seq29_000000.png,1,1926,0,2043,38,3532,117,38,117,0.7944,0.458,0.0487,0.0,0.1865,0.2728,0.3968,97.63,37.48,27.0,0.8976,0.0,0.0,0.0004,0.3151,Low,components
seq29_000000.png,2,2123,38,2219,80,3492,96,42,96,0.8661,0.6114,0.0169,0.0,0.1278,0.1938,0.3745,97.38,31.73,9.2,0.9639,0.0,0.0822,0.0004,0.3364,Medium,components
seq29_000000.png,3,1398,128,1904,310,34478,506,182,506,0.3744,0.1906,0.0864,0.0,0.4266,0.4518,0.3992,85.13,44.66,18.38,0.9291,0.0,0.0039,0.0039,0.3565,Medium,components
seq29_000000.png,4,2054,150,2128,203,2489,74,53,74,0.6346,0.5298,0.0145,0.0,0.1558,0.2348,0.3553,100.54,41.81,18.18,0.9299,0.0,0.0414,0.0003,0.324,Low,components
seq29_000000.png,5,1195,198,1296,267,5457,101,69,101,0.783,0.6031,0.007,0.0,0.1304,0.1979,0.3787,70.29,30.22,110.38,0.643,0.0,0.0,0.0006,0.2234,Low,components
seq29_000000.png,6,2096,224,2198,294,4624,102,70,102,0.6476,0.5297,0.05,0.0,0.1559,0.2349,0.3968,89.63,37.55,67.72,0.7627,0.0,0.0,0.0005,0.2691,Low,components
seq29_000000.png,7,768,251,1040,395,23390,272,144,272,0.5972,0.4436,0.0617,0.0075,0.1935,0.2829,0.3695,84.33,31.4,50.18,0.8181,0.0,0.0,0.0026,0.2952,Low,components
seq29_000000.png,8,1147,299,1248,384,5139,101,85,101,0.5986,0.5104,0.0652,0.0,0.1635,0.2449,0.4302,88.67,40.25,8.4,0.967,0.0,0.1413,0.0006,0.3617,Medium,components
seq29_000000.png,9,992,438,1024,470,823,32,32,32,0.8037,0.6988,0.0255,0.0,0.1034,0.1515,0.4153,46.67,7.59,33.0,0.8763,0.0,0.0,0.0001,0.2882,Low,components
seq29_000000.png,10,2070,438,2384,859,57873,314,421,421,0.4378,0.3293,0.1097,0.0,0.2648,0.3477,0.4043,98.88,41.22,1.0,0.996,0.0,0.0233,0.0065,0.3676,Medium,components
seq29_000000.png,11,1750,448,1792,470,547,42,22,42,0.592,0.4689,0.0293,0.0,0.1814,0.2668,0.3715,43.92,7.67,8.4,0.967,0.0,0.6782,0.0001,0.4687,Medium,components
seq29_000000.png,12,1931,539,1963,571,372,32,32,32,0.3633,0.3284,0.043,0.0,0.2655,0.3483,0.3865,99.05,27.35,6.0,0.9763,0.0,0.9328,0.0,0.536,Medium,components
seq29_000000.png,13,1782,1083,1894,1110,2334,112,27,112,0.7718,0.4026,0.0129,0.0,0.2156,0.3036,0.3449,48.06,7.82,51.95,0.8124,0.0,0.0,0.0003,0.2906,Low,components
seq29_000000.png,14,2624,1702,2678,1792,3503,54,90,90,0.7208,0.5011,0.0425,0.0,0.1673,0.2497,0.3391,96.83,25.09,209.0,0.4334,0.0,0.0,0.0004,0.1718,Low,components
seq29_000000.png,15,2102,1856,2139,1867,322,37,11,37,0.7912,0.4905,0.0062,0.0,0.1718,0.2553,0.3323,49.03,4.31,6.0,0.9763,0.0,1.0,0.0,0.5318,Medium,components
seq29_000000.png,16,1531,1888,1595,1942,2440,64,54,64,0.706,0.6027,0.023,0.0,0.1305,0.1981,0.4032,50.96,22.63,6.2,0.9755,0.0,0.2766,0.0003,0.38,Medium,components
seq29_000000.png,17,2320,1888,2491,2160,25219,171,272,272,0.5422,0.3163,0.0597,0.0,0.2753,0.3561,0.3536,104.14,44.74,56.36,0.7982,0.0,0.0,0.0029,0.2993,Low,components
seq38_000000.png,1,3830,1270,4096,1546,51101,266,276,276,0.696,0.5774,0.0597,0.0,0.1388,0.2107,0.3421,154.66,24.06,1.0,0.996,0.0,0.042,0.0058,0.3456,Medium,sam
seq38_000000.png,2,3230,1963,3614,2160,59699,384,197,384,0.7892,0.5921,0.0287,0.0,0.1339,0.2033,0.3373,161.3,23.63,1.0,0.996,0.0,0.1078,0.0067,0.3547,Medium,sam
seq38_000000.png,3,3130,230,3302,430,20204,172,200,200,0.5873,0.4848,0.018,0.0,0.1743,0.2584,0.3405,160.5,28.05,1.0,0.996,0.0,0.1514,0.0023,0.37,Medium,sam
seq38_000000.png,4,3930,910,4096,1088,21537,166,178,178,0.7289,0.6191,0.0419,0.0,0.1254,0.19,0.3627,126.82,22.18,189.95,0.4678,0.0,0.0,0.0024,0.1734,Low,sam
seq38_000000.png,5,0,0,226,210,32917,226,210,226,0.6936,0.5823,0.0611,0.0,0.1371,0.2082,0.3398,65.35,18.07,217.51,0.4189,0.0,0.0,0.0037,0.1636,Low,sam
seq38_000000.png,6,2176,1600,2512,1963,85241,336,363,363,0.6989,0.529,0.0059,0.0,0.1562,0.2353,0.3424,136.08,39.02,1.0,0.996,0.0,0.0217,0.0096,0.3405,Medium,sam
seq38_000000.png,7,1440,1146,1771,1451,70332,331,305,331,0.6967,0.5239,0.0173,0.0,0.1581,0.2379,0.3394,137.55,30.56,146.5,0.5565,0.0,0.0,0.0079,0.2055,Low,sam
seq38_000000.png,8,2050,1195,2318,1426,36355,268,231,268,0.5872,0.3168,0.0269,0.0,0.2749,0.3557,0.3245,126.64,43.09,226.09,0.4048,0.0,0.0,0.0041,0.1781,Low,sam
seq38_000000.png,9,992,862,1152,1072,21999,160,210,210,0.6547,0.5396,0.0138,0.0,0.1522,0.2298,0.3374,143.64,28.02,1.0,0.996,0.0,0.2477,0.0025,0.3846,Medium,sam
seq38_000000.png,10,2934,274,3046,347,4846,112,73,112,0.5927,0.4852,0.0134,0.0,0.1741,0.2582,0.4022,66.09,35.1,7.0,0.9724,0.0,0.2274,0.0005,0.3773,Medium,sam
seq39_000000.png,1,96,1172,553,1539,117090,457,367,457,0.6981,0.5946,0.0172,0.0,0.1331,0.2021,0.4651,41.5,22.12,148.18,0.5528,0.0,0.0,0.0141,0.2,Low,sam
seq39_000000.png,2,2312,220,2390,328,6070,78,108,108,0.7206,0.6109,0.0287,0.0,0.128,0.194,0.465,74.24,36.31,4.39,0.9826,0.0,0.0982,0.0007,0.3465,Medium,sam
seq39_000000.png,3,96,950,553,1547,168654,457,597,597,0.6182,0.4423,0.0536,0.0,0.1942,0.2814,0.4817,48.24,26.49,150.6,0.5475,0.0,0.0,0.0203,0.2149,Low,sam
seq39_000000.png,4,465,1560,951,2031,145018,486,471,486,0.6335,0.439,0.0251,0.0,0.1959,0.2832,0.4651,57.32,26.13,1.0,0.996,0.0,0.0806,0.0175,0.3625,Medium,sam
seq39_000000.png,5,2095,1044,2331,1337,43261,236,293,293,0.6256,0.4653,0.0531,0.0,0.1831,0.2688,0.4856,73.72,23.82,1.0,0.996,0.0,0.2545,0.0052,0.3961,Medium,sam
seq39_000000.png,6,2090,774,2340,1067,52656,250,293,293,0.7189,0.5668,0.0318,0.0,0.1424,0.216,0.4774,66.3,23.25,1.0,0.996,0.0,0.2327,0.0063,0.3819,Medium,sam
seq39_000000.png,7,283,2015,553,2160,29232,270,145,270,0.7467,0.5229,0.03,0.0,0.1585,0.2384,0.4827,52.78,26.97,12.38,0.9517,0.0,0.0086,0.0035,0.3265,Low,sam
seq39_000000.png,8,1146,643,1333,898,31259,187,255,255,0.6555,0.4911,0.013,0.0,0.1715,0.255,0.5215,49.65,27.84,178.44,0.4898,0.0,0.0,0.0038,0.1871,Low,sam
seq39_000000.png,9,105,2015,557,2160,44114,452,145,452,0.6731,0.3857,0.054,0.0,0.2257,0.3134,0.484,54.37,27.3,12.38,0.9517,0.0,0.0062,0.0053,0.34,Medium,sam
seq39_000000.png,10,2065,418,2205,606,18331,140,188,188,0.6965,0.515,0.0117,0.0,0.1617,0.2425,0.4753,64.69,26.06,1.0,0.996,0.0,0.4792,0.0022,0.4325,Medium,sam
seq39_000000.png,11,105,2055,298,2160,14434,193,105,193,0.7123,0.5232,0.043,0.0,0.1584,0.2382,0.4899,56.46,26.45,210.48,0.4309,0.0,0.0,0.0017,0.1696,Low,sam
seq40_000000.png,1,722,351,906,474,16477,184,123,184,0.728,0.6018,0.0251,0.0,0.1308,0.1985,0.3508,83.03,16.47,185.12,0.4769,0.0,0.0,0.002,0.1757,Low,sam
seq40_000000.png,2,58,396,219,519,14194,161,123,161,0.7168,0.5502,0.0264,0.0,0.1483,0.2244,0.3574,82.01,12.94,157.0,0.5337,0.0,0.0,0.0017,0.1967,Low,sam
seq40_000000.png,3,1607,510,1761,628,14462,154,118,154,0.7958,0.598,0.0172,0.0,0.132,0.2004,0.3686,75.39,23.6,34.56,0.8709,0.0,0.0,0.0017,0.2933,Low,sam
seq40_000000.png,4,1404,520,1543,613,9592,139,93,139,0.742,0.6142,0.032,0.0,0.1269,0.1924,0.3741,73.13,23.25,75.56,0.7392,0.0,0.0,0.0012,0.254,Low,sam
seq40_000000.png,5,3767,1075,3840,1180,6248,73,105,105,0.8151,0.6598,0.0136,0.0,0.1137,0.1702,0.3967,64.21,20.26,166.0,0.5148,0.0,0.0,0.0008,0.1815,Low,sam
seq40_000000.png,6,1740,1405,1925,1607,23809,185,202,202,0.6371,0.5479,0.0583,0.0,0.1491,0.2256,0.4082,75.81,22.42,127.4,0.6007,0.0,0.0,0.0029,0.2203,Low,sam
seq41_000000.png,1,1550,1290,1762,1582,48480,212,292,292,0.7831,0.6377,0.0073,0.0,0.1199,0.1809,0.4656,98.38,34.54,15.18,0.9411,0.0,0.0077,0.0055,0.3126,Low,sam
seq41_000000.png,2,1826,314,2030,518,29968,204,204,204,0.7201,0.5399,0.0448,0.0,0.152,0.2297,0.3793,107.24,32.83,24.58,0.9064,0.0,0.0001,0.0034,0.3114,Low,sam
seq41_000000.png,3,2534,1206,2714,1430,29344,180,224,224,0.7278,0.5758,0.0064,0.0,0.1393,0.2115,0.4231,83.85,18.22,177.83,0.491,0.0,0.0,0.0033,0.1802,Low,sam
seq41_000000.png,4,1826,318,1974,514,22128,148,196,196,0.7628,0.6305,0.013,0.0,0.122,0.1844,0.3827,111.91,31.9,23.79,0.9092,0.0,0.0004,0.0025,0.3022,Low,sam
seq41_000000.png,5,1606,1414,1762,1590,21088,156,176,176,0.7681,0.654,0.0256,0.0,0.1153,0.173,0.4659,92.21,33.73,9.2,0.9639,0.0,0.0312,0.0024,0.3243,Low,sam
seq41_000000.png,6,2970,858,3106,1034,17760,136,176,176,0.742,0.5982,0.0117,0.0,0.1319,0.2003,0.4089,97.8,31.65,172.58,0.5014,0.0,0.0,0.002,0.1819,Low,sam
seq41_000000.png,7,1618,846,1746,986,14240,128,140,140,0.7946,0.6747,0.0213,0.0,0.1097,0.163,0.3934,93.04,23.85,2.0,0.992,0.0,0.1648,0.0016,0.3574,Medium,sam
seq41_000000.png,8,1454,1042,1590,1174,13504,136,132,136,0.7522,0.6442,0.0086,0.0,0.1181,0.1777,0.4276,112.26,28.11,196.96,0.4548,0.0,0.0,0.0015,0.1642,Low,sam
seq41_000000.png,9,1970,138,2074,262,12048,104,124,124,0.9342,0.7216,0.0046,0.0,0.0977,0.1407,0.3783,118.68,18.56,197.61,0.4536,0.0,0.0,0.0014,0.1579,Low,sam
seq41_000000.png,10,2410,1238,2526,1362,11184,116,124,124,0.7775,0.6739,0.0021,0.0,0.1099,0.1634,0.429,82.59,23.14,77.76,0.7327,0.0,0.0,0.0013,0.2447,Low,sam
seq41_000000.png,11,2038,522,2146,606,6640,108,84,108,0.7319,0.6271,0.0114,0.0,0.123,0.1861,0.4231,101.26,22.04,88.51,0.7018,0.0,0.0,0.0008,0.2397,Low,sam
seq41_000000.png,12,1310,1442,1774,1862,130879,464,420,464,0.6716,0.5272,0.0514,0.0,0.1569,0.2362,0.4459,87.99,25.97,4.2,0.9833,0.0,0.0213,0.0148,0.342,Medium,sam
seq41_000000.png,13,2482,386,2666,538,18796,184,152,184,0.6721,0.5727,0.0406,0.0,0.1404,0.213,0.3723,75.69,17.14,220.83,0.4134,0.0,0.0,0.0021,0.1603,Low,sam
seq41_000000.png,14,2802,882,2922,1014,12088,120,132,132,0.7631,0.6495,0.0181,0.0,0.1165,0.1752,0.4105,92.88,29.11,12.79,0.9501,0.0,0.0312,0.0014,0.3196,Low,sam
seq41_000000.png,15,2446,1374,2554,1483,8796,108,109,109,0.7472,0.6446,0.0095,0.0,0.1179,0.1775,0.3852,110.4,24.77,96.32,0.6803,0.0,0.0,0.001,0.2318,Low,sam
seq41_000000.png,16,2754,614,3106,810,50969,352,196,352,0.7388,0.5486,0.0675,0.0,0.1488,0.2252,0.4033,85.82,26.66,63.13,0.7768,0.0,0.0,0.0058,0.2744,Low,sam
seq41_000000.png,17,1504,0,1906,118,34892,402,118,402,0.7356,0.4175,0.029,0.0,0.2072,0.2951,0.35,142.04,16.61,178.0,0.4907,0.0,0.0,0.0039,0.195,Low,sam
seq41_000000.png,18,2698,934,2794,1002,4986,96,68,96,0.7638,0.6353,0.0128,0.0,0.1206,0.1821,0.402,91.52,25.91,1.0,0.996,0.0,0.3941,0.0006,0.4063,Medium,sam
seq41_000000.png,19,1698,1558,1766,1630,2858,68,72,72,0.5837,0.4107,0.0451,0.0,0.2109,0.299,0.3443,66.27,18.29,1.0,0.996,0.0,0.6645,0.0003,0.4811,Medium,sam
seq42_000000.png,1,3396,977,3508,1093,9897,112,116,116,0.7618,0.6572,0.0163,0.0,0.1144,0.1714,0.4167,97.82,20.73,2.0,0.992,0.0,0.1873,0.0012,0.3626,Medium,sam
seq42_000000.png,2,3549,977,3673,1078,9568,124,101,124,0.764,0.6533,0.016,0.0,0.1155,0.1733,0.408,98.66,15.72,37.79,0.8597,0.0,0.0,0.0012,0.2857,Low,sam
seq42_000000.png,3,1671,1389,1798,1506,11482,127,117,127,0.7727,0.6683,0.0236,0.0,0.1114,0.1661,0.3798,64.96,21.99,9.39,0.9631,0.0,0.0444,0.0014,0.3253,Low,sam
seq42_000000.png,4,1813,1395,1933,1524,12651,120,129,129,0.8172,0.7021,0.0162,0.0,0.1025,0.1499,0.4055,69.55,23.63,6.0,0.9763,0.0,0.0667,0.0015,0.3306,Medium,sam
seq42_000000.png,5,1813,1371,1978,1524,19595,165,153,165,0.7762,0.655,0.0152,0.0,0.115,0.1725,0.3955,67.14,22.9,6.0,0.9763,0.0,0.0599,0.0024,0.3326,Medium,sam
seq42_000000.png,6,3212,969,3324,1065,7622,112,96,112,0.7089,0.6212,0.0272,0.0,0.1248,0.189,0.3921,107.97,20.12,1.0,0.996,0.0,0.2728,0.0009,0.3846,Medium,sam
seq42_000000.png,7,107,778,253,910,13984,146,132,146,0.7256,0.6231,0.0141,0.0,0.1242,0.188,0.3948,87.29,24.28,1.0,0.996,0.0,0.1764,0.0017,0.3639,Medium,sam
seq42_000000.png,8,579,486,726,583,10867,147,97,147,0.7621,0.6286,0.018,0.0,0.1226,0.1853,0.4023,97.24,25.92,78.89,0.7294,0.0,0.0,0.0013,0.2486,Low,sam
seq42_000000.png,9,2274,710,2391,804,7878,117,94,117,0.7163,0.6266,0.0118,0.0,0.1232,0.1863,0.3726,98.9,32.27,75.71,0.7387,0.0,0.0,0.0009,0.2509,Low,sam
seq42_000000.png,10,2526,1540,2736,1755,35890,210,215,215,0.7949,0.6791,0.01,0.0,0.1085,0.1609,0.4227,91.37,27.38,1.0,0.996,0.0,0.1178,0.0043,0.3481,Medium,sam
seq42_000000.png,11,3212,1468,3467,1720,48938,255,252,255,0.7616,0.6223,0.0171,0.0,0.1245,0.1884,0.4069,75.16,23.7,1.0,0.996,0.0,0.1522,0.0059,0.3601,Medium,sam
seq42_000000.png,12,2409,730,2640,846,15712,231,116,231,0.5864,0.3525,0.0846,0.0,0.2475,0.3332,0.3833,89.11,30.2,97.48,0.6771,0.0,0.0,0.0019,0.2619,Low,sam
seq42_000000.png,13,3388,815,3557,928,14040,169,113,169,0.7352,0.6009,0.0229,0.0,0.1311,0.1989,0.3619,102.96,23.17,155.18,0.5376,0.0,0.0,0.0017,0.1937,Low,sam
seq42_000000.png,14,3535,1749,3840,1997,56196,305,248,305,0.7429,0.6255,0.0027,0.0,0.1235,0.1869,0.4344,69.31,17.3,123.94,0.6091,0.0,0.0,0.0068,0.2121,Low,sam
seq42_000000.png,15,3744,1640,3840,1809,12356,96,169,169,0.7616,0.5841,0.0458,0.0,0.1365,0.2073,0.3875,68.59,20.82,17.18,0.9336,0.0,0.0194,0.0015,0.3199,Low,sam
seq42_000000.png,16,1363,1565,1659,1836,60345,296,271,296,0.7523,0.5451,0.0098,0.0,0.1501,0.227,0.4087,65.57,20.61,199.15,0.4509,0.0,0.0,0.0073,0.1714,Low,sam
seq42_000000.png,17,3384,816,3613,932,18072,229,116,229,0.6803,0.5182,0.055,0.0,0.1604,0.2408,0.3626,105.3,23.97,155.18,0.5376,0.0,0.0,0.0022,0.2032,Low,sam
seq42_000000.png,18,1997,1205,2185,1562,50757,188,357,357,0.7563,0.5005,0.0089,0.0,0.1676,0.2501,0.3491,83.88,33.61,1.0,0.996,0.0,0.1127,0.0061,0.3607,Medium,sam
seq42_000000.png,19,2012,1205,2185,1352,19860,173,147,173,0.7809,0.6664,0.0054,0.0,0.1119,0.167,0.4009,106.48,27.47,1.0,0.996,0.0,0.283,0.0024,0.3814,Medium,sam
seq42_000000.png,20,1667,1285,1779,1393,9085,112,108,112,0.7511,0.6557,0.0086,0.0,0.1148,0.1721,0.393,92.37,30.06,1.0,0.996,0.0,0.5619,0.0011,0.438,Medium,sam
seq42_000000.png,21,3126,996,3186,1045,2262,60,49,60,0.7694,0.6711,0.0119,0.0,0.1106,0.1647,0.3662,85.26,16.0,1.0,0.996,0.0,0.5836,0.0003,0.4415,Medium,sam
seq42_000000.png,22,3249,770,3407,905,15772,158,135,158,0.7394,0.6177,0.0129,0.0,0.1259,0.1907,0.3939,103.57,21.81,156.0,0.5358,0.0,0.0,0.0019,0.1909,Low,sam
seq42_000000.png,23,609,855,677,939,4285,68,84,84,0.7502,0.6453,0.0245,0.0,0.1177,0.1772,0.3839,102.48,28.29,1.0,0.996,0.0,0.4105,0.0005,0.41,Medium,sam
seq42_000000.png,24,1213,1215,1288,1296,3983,75,81,81,0.6556,0.5724,0.0402,0.0,0.1404,0.2132,0.4023,103.62,38.15,1.0,0.996,0.0,0.5335,0.0005,0.4416,Medium,sam
seq42_000000.png,25,2964,730,3090,894,13892,126,164,164,0.6723,0.5649,0.0203,0.0,0.143,0.2169,0.3915,105.23,23.62,117.59,0.6248,0.0,0.0,0.0017,0.2223,Low,sam
seq42_000000.png,26,2230,1333,2400,1539,22542,170,206,206,0.6437,0.4642,0.019,0.0,0.1836,0.2694,0.3192,74.42,33.35,1.0,0.996,0.0,0.1039,0.0027,0.3623,Medium,sam
seq42_000000.png,27,1573,630,1671,703,4865,98,73,98,0.68,0.589,0.0152,0.0,0.1349,0.2049,0.4092,89.61,32.22,116.94,0.6264,0.0,0.0,0.0006,0.2203,Low,sam
seq42_000000.png,28,2230,1230,2400,1536,35623,170,306,306,0.6848,0.4486,0.0229,0.0,0.191,0.2779,0.3474,87.54,34.73,1.0,0.996,0.0,0.2623,0.0043,0.3959,Medium,sam
seq42_000000.png,29,1329,1080,1479,1213,14571,150,133,150,0.7304,0.6354,0.0042,0.0,0.1206,0.182,0.406,100.14,27.93,1.0,0.996,0.0,0.5834,0.0018,0.4435,Medium,sam
seq42_000000.png,30,1832,1175,2019,1320,18281,187,145,187,0.6742,0.5775,0.0123,0.0,0.1387,0.2106,0.3965,111.05,26.24,1.0,0.996,0.0,0.4874,0.0022,0.4294,Medium,sam
seq42_000000.png,31,36,690,170,816,11586,134,126,134,0.6862,0.5987,0.0201,0.0,0.1318,0.2001,0.3902,101.66,17.08,1.0,0.996,0.0,0.3253,0.0014,0.3961,Medium,sam
seq42_000000.png,32,47,879,130,960,4926,83,81,83,0.7327,0.642,0.0156,0.0,0.1187,0.1788,0.3959,100.23,31.18,1.0,0.996,0.0,0.3701,0.0006,0.4013,Medium,sam
seq42_000000.png,33,1581,1380,1663,1464,5296,82,84,84,0.7689,0.6555,0.0495,0.0,0.1149,0.1722,0.3641,66.17,17.89,16.0,0.938,0.0,0.0878,0.0006,0.3298,Low,sam
seq42_000000.png,34,2248,1230,2400,1371,14102,152,141,152,0.658,0.5609,0.0211,0.0,0.1444,0.219,0.3925,109.04,24.8,1.0,0.996,0.0,0.5062,0.0017,0.4353,Medium,sam
seq42_000000.png,35,2289,819,2372,880,3969,83,61,83,0.7839,0.6585,0.0224,0.0,0.114,0.1708,0.4093,102.63,21.35,1.0,0.996,0.0,0.2945,0.0005,0.3856,Medium,sam
seq42_000000.png,36,1359,1230,1430,1310,3889,71,80,80,0.6847,0.6037,0.0324,0.0,0.1302,0.1976,0.4399,98.49,36.36,1.0,0.996,0.0,0.7593,0.0005,0.4836,Medium,sam
seq42_000000.png,37,2698,1355,2820,1450,9733,122,95,122,0.8398,0.705,0.0103,0.0,0.1018,0.1486,0.3891,115.46,26.69,1.0,0.996,0.0,0.7255,0.0012,0.4674,Medium,sam
seq42_000000.png,38,3576,1695,3669,1749,3933,93,54,93,0.7832,0.625,0.012,0.0,0.1237,0.1871,0.3813,82.7,22.92,71.0,0.7528,0.0,0.0,0.0005,0.2552,Low,sam
seq42_000000.png,39,1821,745,1907,800,3425,86,55,86,0.7241,0.6017,0.052,0.0,0.1308,0.1986,0.3987,103.05,19.33,21.0,0.9194,0.0,0.054,0.0004,0.3217,Low,sam
seq42_000000.png,40,1603,1110,1682,1170,3361,79,60,79,0.7091,0.5926,0.0199,0.0,0.1337,0.2031,0.3822,93.04,26.05,1.0,0.996,0.0,0.6825,0.0004,0.4678,Medium,sam
seq42_000000.png,41,1734,1150,1790,1205,2636,56,55,56,0.8558,0.728,0.0209,0.0,0.0962,0.1377,0.3595,97.93,27.23,1.0,0.996,0.0,0.9985,0.0003,0.5213,Medium,sam
